from,to,timestamp,rel_type
94,108,1612986217779.0,msg
108,94,1612986002670.0,msg
108,94,1612985999370.0,msg
108,94,1612985995685.0,msg
94,108,1612985533054.0,msg
94,108,1612985532537.0,msg
94,108,1612985530921.0,msg
108,94,1612985524717.0,msg
94,108,1612985524520.0,msg
108,94,1612985516366.0,msg
108,94,1612985505002.0,msg
108,94,1612985501602.0,msg
94,108,1612985499588.0,msg
94,108,1612985496570.0,msg
108,94,1612985488015.0,msg
108,94,1612985476481.0,msg
94,108,1612985463939.0,msg
108,94,1612985461882.0,msg
94,108,1612985452691.0,msg
108,94,1612985440389.0,msg
108,94,1612985436952.0,msg
108,94,1612978150673.0,msg
108,94,1612978133610.0,msg
94,108,1612977900105.0,msg
94,108,1612977894090.0,msg
94,108,1612907163191.0,msg
108,94,1612906413990.0,msg
94,108,1612902049971.0,msg
94,108,1612902048603.0,msg
94,108,1612902047109.0,msg
94,108,1612902046131.0,msg
94,108,1612901986832.0,msg
94,108,1612890046719.0,msg
94,108,1612890045790.0,msg
94,108,1612890043582.0,msg
94,108,1612890040996.0,msg
108,94,1612889991151.0,msg
108,94,1612889962445.0,msg
108,94,1612889949910.0,msg
108,94,1612889944776.0,msg
94,108,1612889938872.0,msg
94,108,1612889936481.0,msg
94,108,1612889935738.0,msg
94,108,1612889934527.0,msg
108,94,1612889889894.0,msg
108,94,1612889876202.0,msg
108,94,1612889863575.0,msg
94,108,1612889859732.0,msg
94,108,1612889857890.0,msg
108,94,1612889829813.0,msg
94,108,1612889092211.0,msg
94,108,1612887937972.0,msg
94,108,1612887197290.0,msg
94,108,1612886040788.0,msg
94,108,1612885998852.0,msg
94,108,1612885994831.0,msg
94,108,1612885994005.0,msg
94,108,1612885985592.0,msg
94,108,1612885981793.0,msg
94,108,1612885980888.0,msg
108,94,1612885816152.0,msg
94,108,1612885760426.0,msg
94,108,1612884698866.0,msg
108,94,1612883946207.0,msg
94,108,1612883865457.0,msg
94,108,1612880954289.0,msg
94,108,1612880951596.0,msg
108,94,1612880745417.0,msg
108,94,1612880727258.0,msg
108,94,1612880723372.0,msg
94,108,1612877241270.0,msg
94,108,1612877236585.0,msg
94,108,1612874945794.0,msg
94,108,1612874943803.0,msg
108,94,1612874889273.0,msg
94,108,1612874859431.0,msg
94,108,1612874852527.0,msg
108,94,1612874779788.0,msg
108,94,1612874756702.0,msg
94,108,1612874675053.0,msg
94,108,1612874673534.0,msg
94,108,1612874667421.0,msg
108,94,1612874659588.0,msg
94,108,1612874644372.0,msg
94,108,1612874627195.0,msg
108,94,1612874542681.0,msg
108,94,1612874538336.0,msg
94,108,1612874529011.0,msg
108,94,1612874516762.0,msg
94,108,1612874489131.0,msg
108,94,1612874480996.0,msg
94,108,1612874378823.0,msg
94,108,1612874376040.0,msg
94,108,1612874212615.0,msg
108,94,1612872000150.0,msg
94,108,1612871973834.0,msg
108,94,1612871972891.0,msg
94,108,1612871963194.0,msg
94,108,1612871951759.0,msg
94,108,1612871937456.0,msg
94,108,1612871933022.0,msg
94,108,1612871929040.0,msg
108,94,1612871844583.0,msg
94,108,1612871825695.0,msg
94,108,1612871823779.0,msg
94,108,1612871816848.0,msg
94,108,1612871811750.0,msg
108,94,1612871795051.0,msg
94,108,1612871775263.0,msg
94,108,1612871768679.0,msg
108,94,1612871711318.0,msg
108,94,1612871706855.0,msg
108,94,1612871701895.0,msg
94,108,1612871683649.0,msg
94,108,1612871676022.0,msg
94,108,1612871673707.0,msg
94,108,1612871670518.0,msg
94,108,1612871666719.0,msg
94,108,1612871665808.0,msg
108,94,1612871395209.0,msg
94,108,1612871389996.0,msg
108,94,1612871377141.0,msg
94,108,1612871372245.0,msg
94,108,1612871370739.0,msg
94,108,1612871368554.0,msg
94,108,1612871366636.0,msg
94,108,1612871363103.0,msg
108,94,1612871362827.0,msg
94,108,1612871360414.0,msg
108,94,1612871354251.0,msg
108,94,1612871342869.0,msg
94,108,1612871338881.0,msg
94,108,1612871337984.0,msg
94,108,1612871336046.0,msg
94,108,1612871332566.0,msg
94,108,1612871331604.0,msg
108,94,1612871302191.0,msg
108,94,1612871297687.0,msg
108,94,1612871292260.0,msg
94,108,1612871270256.0,msg
94,108,1612871267015.0,msg
94,108,1612871262577.0,msg
94,108,1612871258288.0,msg
94,108,1612871252654.0,msg
94,108,1612871248702.0,msg
108,94,1612871240757.0,msg
108,94,1612871231891.0,msg
94,108,1612871223422.0,msg
94,108,1612871215295.0,msg
108,94,1612871189162.0,msg
108,94,1612871184689.0,msg
94,108,1612871181544.0,msg
94,108,1612871178253.0,msg
108,94,1612871171091.0,msg
108,94,1612871167883.0,msg
94,108,1612871163979.0,msg
94,108,1612871162350.0,msg
94,108,1612871161105.0,msg
94,108,1612871159841.0,msg
94,108,1612870728910.0,msg
108,94,1612870665671.0,msg
94,108,1612870550651.0,msg
94,108,1612870545146.0,msg
94,108,1612870540944.0,msg
94,108,1612870539380.0,msg
108,94,1612870523836.0,msg
108,94,1612870519844.0,msg
94,108,1612870360996.0,msg
94,108,1612870355244.0,msg
94,108,1612870349436.0,msg
94,108,1612870347544.0,msg
94,108,1612870346672.0,msg
94,108,1612870342356.0,msg
108,94,1612870341410.0,msg
108,94,1612870331299.0,msg
94,108,1612870280428.0,msg
94,108,1612870277735.0,msg
108,94,1612870162027.0,msg
108,94,1612870147118.0,msg
94,108,1612870130397.0,msg
94,108,1612870127535.0,msg
94,108,1612870123735.0,msg
94,108,1612870092155.0,msg
94,108,1612870088951.0,msg
94,108,1612870087498.0,msg
108,94,1612869970395.0,msg
108,94,1612869956669.0,msg
108,94,1612869947409.0,msg
94,108,1612869945476.0,msg
94,108,1612869928636.0,msg
94,108,1612869926879.0,msg
94,108,1612869925216.0,msg
108,94,1612869910703.0,msg
94,108,1612869846014.0,msg
94,108,1612869836525.0,msg
94,108,1612869829776.0,msg
108,94,1612869195408.0,msg
108,94,1612869182900.0,msg
94,108,1612716042660.0,msg
94,108,1612716030873.0,msg
94,108,1612716018901.0,msg
108,94,1612715908828.0,msg
94,108,1612715898765.0,msg
94,108,1612715895676.0,msg
108,94,1612715894187.0,msg
94,108,1612715890806.0,msg
108,94,1612715876683.0,msg
94,108,1612715111236.0,msg
94,108,1612715092373.0,msg
94,108,1612715089941.0,msg
108,94,1612714819834.0,msg
108,94,1612714817464.0,msg
108,94,1612714812285.0,msg
94,108,1612714753540.0,msg
94,108,1612714725325.0,msg
94,108,1612714721328.0,msg
94,108,1612714711759.0,msg
94,108,1612714707983.0,msg
94,108,1612714705277.0,msg
94,108,1612714696711.0,msg
108,94,1612714649290.0,msg
108,94,1612714643031.0,msg
94,108,1612714609163.0,msg
94,108,1612714606572.0,msg
94,108,1612714591542.0,msg
108,94,1612714581823.0,msg
108,94,1612714572425.0,msg
94,108,1612714544139.0,msg
94,108,1612714538760.0,msg
94,108,1612714537210.0,msg
108,94,1612714518342.0,msg
108,94,1612714511528.0,msg
108,94,1612714506263.0,msg
108,94,1612714497210.0,msg
94,108,1612714482311.0,msg
94,108,1612714477883.0,msg
94,108,1612714474097.0,msg
94,108,1612714469805.0,msg
94,108,1612714406235.0,msg
94,108,1612714404026.0,msg
94,108,1612714394249.0,msg
94,108,1612714391573.0,msg
94,108,1612714383748.0,msg
108,94,1612714358456.0,msg
108,94,1612714345175.0,msg
108,94,1612714338037.0,msg
108,94,1612714309460.0,msg
94,108,1612710422304.0,msg
94,108,1612710375600.0,msg
94,108,1612710366509.0,msg
94,108,1612710352380.0,msg
94,108,1612710325287.0,msg
108,94,1612710074059.0,msg
108,94,1612710040170.0,msg
108,94,1612710005721.0,msg
94,108,1612708094506.0,msg
94,108,1612708084408.0,msg
94,108,1612708062223.0,msg
94,108,1612707040043.0,msg
94,108,1612707032908.0,msg
94,108,1612707015950.0,msg
108,94,1612524069278.0,msg
108,94,1612524062350.0,msg
94,108,1612523154027.0,msg
108,94,1612523038694.0,msg
108,94,1612523037188.0,msg
94,108,1612522958452.0,msg
94,108,1612522954767.0,msg
94,108,1612522952765.0,msg
108,94,1612522921865.0,msg
108,94,1612522907912.0,msg
94,108,1612522396589.0,msg
94,108,1612476092797.0,msg
108,94,1612476073592.0,msg
94,108,1612475861567.0,msg
94,108,1612475842985.0,msg
108,94,1612475805892.0,msg
94,108,1612475796320.0,msg
108,94,1612475751691.0,msg
94,108,1612475728844.0,msg
94,108,1612475724346.0,msg
94,108,1612475720139.0,msg
94,108,1612475716314.0,msg
108,94,1612475692309.0,msg
94,108,1612475639403.0,msg
94,108,1612475636776.0,msg
108,94,1612475540777.0,msg
94,108,1612475423493.0,msg
94,108,1612475419276.0,msg
94,108,1612475416348.0,msg
108,94,1612475076690.0,msg
108,94,1612475069189.0,msg
94,108,1612474465684.0,msg
108,94,1612474420458.0,msg
94,108,1612474392040.0,msg
94,108,1612474386301.0,msg
108,94,1612474368548.0,msg
108,94,1612474363291.0,msg
94,108,1612474312154.0,msg
94,108,1612474309459.0,msg
94,108,1612474259040.0,msg
108,94,1612473714891.0,msg
94,108,1612473705924.0,msg
108,94,1612473639565.0,msg
94,108,1612473517328.0,msg
94,108,1612473513488.0,msg
108,94,1612473481677.0,msg
94,108,1612473465192.0,msg
94,108,1612473456091.0,msg
94,108,1612473322259.0,msg
94,108,1612473306058.0,msg
108,94,1612473186623.0,msg
108,94,1612473142319.0,msg
94,108,1612473046233.0,msg
94,108,1612473034754.0,msg
108,94,1612472907902.0,msg
94,108,1612472751046.0,msg
94,108,1612472746325.0,msg
94,108,1612472424697.0,msg
94,108,1612472418015.0,msg
94,108,1612472311809.0,msg
94,108,1612472308497.0,msg
94,108,1612472304796.0,msg
94,108,1612472293123.0,msg
94,108,1612472291525.0,msg
94,108,1612472290101.0,msg
108,94,1612472286511.0,msg
94,108,1612472284423.0,msg
108,94,1612472264453.0,msg
94,108,1612472133300.0,msg
94,108,1612472126346.0,msg
94,108,1612472120182.0,msg
94,108,1612472110667.0,msg
94,108,1612472107426.0,msg
94,108,1612472098588.0,msg
108,94,1612472024669.0,msg
94,108,1612471785791.0,msg
94,108,1612471764265.0,msg
94,108,1612471754330.0,msg
108,94,1612471724021.0,msg
94,108,1612471700468.0,msg
94,108,1612471688527.0,msg
94,108,1612471685828.0,msg
108,94,1612471650025.0,msg
94,108,1612471633136.0,msg
94,108,1612471627002.0,msg
94,108,1612471622088.0,msg
108,94,1612471613968.0,msg
94,108,1612471595908.0,msg
94,108,1612471592335.0,msg
108,94,1612471591868.0,msg
94,108,1612471577383.0,msg
108,94,1612471576554.0,msg
94,108,1612471576041.0,msg
108,94,1612471570627.0,msg
108,94,1612471567324.0,msg
94,108,1612471561085.0,msg
94,108,1612471556415.0,msg
108,94,1612471553388.0,msg
108,94,1612471529383.0,msg
94,108,1612471485175.0,msg
94,108,1612471477095.0,msg
94,108,1612471468807.0,msg
94,108,1612471467375.0,msg
108,94,1612471456751.0,msg
108,94,1612471441555.0,msg
94,108,1612471335188.0,msg
94,108,1612471332885.0,msg
94,108,1612471328687.0,msg
94,108,1612471327309.0,msg
94,108,1612471325365.0,msg
108,94,1612471281376.0,msg
108,94,1612471265351.0,msg
108,94,1612471259770.0,msg
94,108,1612463222089.0,msg
94,108,1612463196066.0,msg
94,108,1612463194811.0,msg
108,94,1612462767804.0,msg
94,108,1612460475502.0,msg
108,94,1612460373499.0,msg
94,108,1612460339887.0,msg
94,108,1612460336724.0,msg
108,94,1612460284619.0,msg
94,108,1612460247310.0,msg
108,94,1612460230625.0,msg
94,108,1612460225705.0,msg
94,108,1612460216118.0,msg
94,108,1612460213195.0,msg
108,94,1612460210823.0,msg
108,94,1612460190882.0,msg
94,108,1612460139800.0,msg
108,94,1612460138457.0,msg
108,94,1612460111761.0,msg
94,108,1612460097711.0,msg
94,108,1612460065043.0,msg
94,108,1612460043175.0,msg
94,108,1612460032874.0,msg
94,108,1612460030312.0,msg
94,108,1612460026813.0,msg
108,94,1612460014796.0,msg
108,94,1612460001996.0,msg
94,108,1612459889975.0,msg
94,108,1612459877833.0,msg
94,108,1612459873706.0,msg
108,94,1612459434834.0,msg
108,94,1612458859933.0,msg
94,108,1612458446108.0,msg
94,108,1612458443025.0,msg
94,108,1612458431576.0,msg
94,108,1612458429080.0,msg
108,94,1612454290963.0,msg
94,108,1612454164336.0,msg
94,108,1612454151926.0,msg
94,108,1612454150684.0,msg
108,94,1612453342910.0,msg
94,108,1612451128482.0,msg
94,108,1612451124942.0,msg
94,108,1612451123414.0,msg
94,108,1612451121928.0,msg
94,108,1612450976852.0,msg
94,108,1612450972838.0,msg
94,108,1612450969516.0,msg
94,108,1612330354180.0,msg
108,94,1612306824043.0,msg
108,94,1612306818675.0,msg
94,108,1612306747403.0,msg
94,108,1612306726121.0,msg
108,94,1612306092556.0,msg
108,94,1612306088435.0,msg
108,94,1612306070675.0,msg
108,94,1612306058138.0,msg
94,108,1612305335059.0,msg
94,108,1612305150097.0,msg
94,108,1612304920984.0,msg
94,108,1612304884877.0,msg
108,94,1612304830155.0,msg
94,108,1612304813934.0,msg
94,108,1612304805338.0,msg
94,108,1612304803078.0,msg
94,108,1612304798225.0,msg
94,108,1612303231139.0,msg
94,108,1612303202340.0,msg
94,108,1612303199785.0,msg
94,108,1612291488437.0,msg
108,94,1612288628830.0,msg
94,108,1612285696163.0,msg
108,94,1612284802763.0,msg
94,108,1612284510651.0,msg
108,94,1612281355766.0,msg
94,108,1612281317872.0,msg
108,94,1612279068911.0,msg
94,108,1612278829095.0,msg
108,94,1612277862054.0,msg
94,108,1612275892844.0,msg
108,94,1612266831905.0,msg
94,108,1612266071690.0,msg
94,108,1612266068389.0,msg
94,108,1612266053421.0,msg
94,108,1612266048692.0,msg
108,94,1612263940502.0,msg
94,108,1612262985756.0,msg
94,108,1612251391787.0,msg
108,94,1612250386106.0,msg
94,108,1612250237827.0,msg
108,94,1612248715623.0,msg
94,108,1612243995173.0,msg
108,94,1612223148584.0,msg
108,94,1611680403337.0,msg
108,94,1611680241082.0,msg
108,94,1611679864591.0,msg
94,108,1611678418050.0,msg
108,94,1611678402367.0,msg
94,108,1611678393007.0,msg
108,94,1611676749107.0,msg
94,108,1611662668537.0,msg
94,108,1611662666137.0,msg
94,108,1611662665041.0,msg
94,108,1611662660781.0,msg
108,94,1611662610962.0,msg
108,94,1611662601983.0,msg
108,94,1611662593112.0,msg
108,94,1611662587271.0,msg
94,108,1611662584253.0,msg
94,108,1611662582026.0,msg
94,108,1611662576880.0,msg
94,108,1611662574426.0,msg
94,108,1611662573348.0,msg
94,108,1611662572486.0,msg
108,94,1611662558712.0,msg
94,108,1611662429407.0,msg
94,108,1611662423318.0,msg
94,108,1611662417415.0,msg
108,94,1611661929060.0,msg
108,94,1611661905149.0,msg
94,108,1611657441985.0,msg
94,108,1611657431173.0,msg
94,108,1611657426519.0,msg
94,108,1611657422239.0,msg
94,108,1611657413101.0,msg
108,94,1611650494162.0,msg
94,108,1611650435793.0,msg
94,108,1611650421252.0,msg
94,108,1611650417559.0,msg
94,108,1611650404948.0,msg
108,94,1611650285294.0,msg
94,108,1611649418299.0,msg
94,108,1611649406815.0,msg
108,94,1611648773311.0,msg
94,108,1611648460992.0,msg
94,108,1611648454223.0,msg
108,94,1611647640096.0,msg
108,94,1611647622069.0,msg
94,108,1611581800336.0,msg
94,108,1611581750839.0,msg
108,94,1611581410036.0,msg
108,94,1611581407829.0,msg
94,108,1611580705659.0,msg
94,108,1611580702371.0,msg
94,108,1611580693714.0,msg
108,94,1611574811736.0,msg
108,94,1611574160712.0,msg
108,94,1611574135273.0,msg
94,108,1611573203764.0,msg
108,94,1611573104222.0,msg
108,94,1611573101850.0,msg
94,108,1611572979427.0,msg
94,108,1611572973645.0,msg
94,108,1611572970120.0,msg
94,108,1611572967091.0,msg
108,94,1611572963689.0,msg
108,94,1611572958064.0,msg
94,108,1611572956598.0,msg
108,94,1611572948973.0,msg
94,108,1611572938262.0,msg
108,94,1611572884880.0,msg
94,108,1611572864491.0,msg
94,108,1611572852058.0,msg
108,94,1611572829994.0,msg
94,108,1611572778841.0,msg
108,94,1611572765755.0,msg
108,94,1611572749501.0,msg
94,108,1611572679655.0,msg
108,94,1611572601747.0,msg
94,108,1611571954809.0,msg
108,94,1611569887053.0,msg
94,108,1611569838360.0,msg
108,94,1611569813331.0,msg
94,108,1611569798727.0,msg
94,108,1611569791539.0,msg
108,94,1611569759911.0,msg
94,108,1611569064004.0,msg
94,108,1611535677717.0,msg
94,108,1611535675499.0,msg
108,94,1611530270702.0,msg
108,94,1611530262750.0,msg
94,108,1611529666793.0,msg
94,108,1611529663986.0,msg
94,108,1611529661123.0,msg
108,94,1611524926751.0,msg
108,94,1611524918344.0,msg
94,108,1611524208340.0,msg
94,108,1611524022812.0,msg
94,108,1611523995788.0,msg
94,108,1611523991191.0,msg
94,108,1611523982586.0,msg
94,108,1611523789167.0,msg
94,108,1611523788014.0,msg
108,94,1611516437174.0,msg
94,108,1611516410817.0,msg
94,108,1611516403595.0,msg
108,94,1611510996353.0,msg
94,108,1611509962549.0,msg
94,108,1611509956939.0,msg
94,108,1611509045479.0,msg
108,94,1611508811600.0,msg
108,94,1611508791020.0,msg
108,94,1611508777414.0,msg
94,108,1611508484481.0,msg
94,108,1611508473561.0,msg
94,108,1611508471257.0,msg
94,108,1611451939811.0,msg
108,94,1611446336186.0,msg
94,108,1611443402215.0,msg
108,94,1611442452626.0,msg
94,108,1611442391804.0,msg
94,108,1611442375379.0,msg
94,108,1611442366700.0,msg
108,94,1611442289200.0,msg
108,94,1611442272581.0,msg
108,94,1611442264831.0,msg
94,108,1611442232937.0,msg
94,108,1611442222620.0,msg
94,108,1611442212560.0,msg
94,108,1611442196442.0,msg
108,94,1611441964274.0,msg
108,94,1611441958036.0,msg
108,94,1611441949235.0,msg
94,108,1611441317610.0,msg
94,108,1611441292300.0,msg
94,108,1611441280241.0,msg
94,108,1611441265998.0,msg
94,108,1611441263328.0,msg
108,94,1611431678498.0,msg
94,108,1611431181316.0,msg
94,108,1611431169370.0,msg
108,94,1611431074047.0,msg
108,94,1611431069910.0,msg
94,108,1611430574226.0,msg
108,94,1611430426466.0,msg
94,108,1611430149879.0,msg
108,94,1611429952895.0,msg
94,108,1611428168432.0,msg
108,94,1611428049140.0,msg
94,108,1611427938442.0,msg
108,94,1611427434716.0,msg
94,108,1611423551112.0,msg
108,94,1611423150670.0,msg
94,108,1611404591375.0,msg
108,94,1611350714455.0,msg
108,94,1611350449378.0,msg
94,108,1611349513937.0,msg
108,94,1611347419543.0,msg
94,108,1611347277803.0,msg
94,108,1611347274259.0,msg
94,108,1611347252173.0,msg
108,94,1611346588095.0,msg
94,108,1611345989302.0,msg
94,108,1610914929177.0,msg
108,94,1610914921793.0,msg
108,94,1610914917518.0,msg
94,108,1610914913172.0,msg
94,108,1610914910195.0,msg
94,108,1610914905927.0,msg
108,94,1610914900386.0,msg
94,108,1610914891141.0,msg
94,108,1610914881754.0,msg
108,94,1610914858964.0,msg
108,94,1610914856434.0,msg
94,108,1610914841860.0,msg
94,108,1610914839934.0,msg
108,94,1610914815101.0,msg
108,94,1610914806389.0,msg
108,94,1610914804559.0,msg
108,94,1610914800611.0,msg
94,108,1610914786875.0,msg
94,108,1610914780484.0,msg
94,108,1610914776226.0,msg
94,108,1610914773055.0,msg
108,94,1610914771703.0,msg
108,94,1610914771169.0,msg
108,94,1610914769948.0,msg
108,94,1610914762684.0,msg
108,94,1610914757224.0,msg
94,108,1610914752370.0,msg
94,108,1610914746396.0,msg
94,108,1610914743522.0,msg
94,108,1610914731871.0,msg
94,108,1610914729126.0,msg
108,94,1610914634718.0,msg
108,94,1610914631307.0,msg
108,94,1610914628895.0,msg
94,108,1610914605592.0,msg
94,108,1610914595304.0,msg
108,94,1610914374521.0,msg
94,108,1610914335607.0,msg
108,94,1610914279192.0,msg
94,108,1610914213633.0,msg
94,108,1610914211287.0,msg
108,94,1610913177185.0,msg
108,94,1610905332386.0,msg
94,108,1610905167742.0,msg
108,94,1610894398229.0,msg
108,94,1610894396569.0,msg
94,108,1610811803961.0,msg
108,94,1610811665602.0,msg
108,94,1610811660928.0,msg
94,108,1610811577359.0,msg
94,108,1610811569599.0,msg
108,94,1610802426775.0,msg
108,94,1610802416584.0,msg
108,94,1610802401248.0,msg
94,108,1610748421228.0,msg
94,108,1610572621989.0,msg
108,94,1610572355355.0,msg
108,94,1610572347491.0,msg
108,94,1610572342580.0,msg
94,108,1610571322508.0,msg
94,108,1610571322228.0,msg
108,94,1610571243569.0,msg
94,108,1610570871462.0,msg
108,94,1610554910836.0,msg
94,108,1610549502589.0,msg
94,108,1610490526090.0,msg
108,94,1610489959343.0,msg
94,108,1610489906882.0,msg
94,108,1610489902089.0,msg
108,94,1610489889392.0,msg
94,108,1610489854408.0,msg
94,108,1610489848006.0,msg
108,94,1610489610819.0,msg
94,108,1610489581752.0,msg
94,108,1610463872613.0,msg
108,94,1610463786133.0,msg
108,94,1610459952854.0,msg
94,108,1610459748683.0,msg
94,108,1610459744066.0,msg
108,94,1610459728803.0,msg
94,108,1610459704087.0,msg
108,94,1610458615350.0,msg
94,108,1610458321708.0,msg
94,108,1610457995329.0,msg
94,108,1610456561897.0,msg
108,94,1610456263362.0,msg
94,108,1610456078898.0,msg
108,94,1610455571036.0,msg
94,108,1610454921408.0,msg
108,94,1610448648679.0,msg
94,108,1610402991909.0,msg
108,94,1610402963304.0,msg
94,108,1610402944157.0,msg
94,108,1610402933142.0,msg
108,94,1610402918146.0,msg
94,108,1610402901072.0,msg
108,94,1610402867000.0,msg
94,108,1610402794985.0,msg
94,108,1610402788703.0,msg
108,94,1610402758618.0,msg
94,108,1610402727623.0,msg
94,108,1610402720894.0,msg
94,108,1610402716486.0,msg
108,94,1610402679202.0,msg
108,94,1610402628364.0,msg
94,108,1610402615023.0,msg
108,94,1610402614951.0,msg
94,108,1610402609982.0,msg
108,94,1610402600199.0,msg
94,108,1610402572668.0,msg
108,94,1610402560122.0,msg
108,94,1610402545803.0,msg
94,108,1610402500778.0,msg
108,94,1610402465721.0,msg
94,108,1610379065248.0,msg
108,94,1610377932066.0,msg
94,108,1610376119730.0,msg
108,94,1610364559412.0,msg
94,108,1610364386238.0,msg
108,94,1610364289484.0,msg
94,108,1610363378691.0,msg
108,94,1610354332222.0,msg
94,108,1610330485634.0,msg
108,94,1610297509940.0,msg
94,108,1610294598381.0,msg
94,108,1610294591208.0,msg
108,94,1610294483156.0,msg
94,108,1610294469664.0,msg
94,108,1610294456041.0,msg
108,94,1610294225735.0,msg
94,108,1610294130935.0,msg
94,108,1610293780933.0,msg
108,94,1610293566183.0,msg
94,108,1610293282206.0,msg
108,94,1610289168731.0,msg
94,108,1610101059750.0,msg
108,94,1610100928598.0,msg
94,108,1610096297360.0,msg
94,108,1610096262246.0,msg
108,94,1610091794902.0,msg
108,94,1610091775842.0,msg
94,108,1610086433659.0,msg
108,94,1610063948628.0,msg
94,108,1610063797053.0,msg
94,108,1610063778311.0,msg
108,94,1610062506205.0,msg
108,94,1610062493577.0,msg
108,94,1610062474894.0,msg
94,108,1610060856465.0,msg
94,108,1610060842255.0,msg
94,108,1610060832388.0,msg
94,108,1610060825284.0,msg
94,108,1610060815926.0,msg
108,94,1610060330203.0,msg
108,94,1610060313530.0,msg
108,94,1610060300005.0,msg
94,108,1610028777727.0,msg
94,108,1609802276179.0,msg
108,94,1609799491837.0,msg
94,108,1609797876186.0,msg
94,108,1609797864485.0,msg
94,108,1609797847214.0,msg
94,108,1609797832597.0,msg
94,108,1609797828651.0,msg
108,94,1609797675034.0,msg
94,108,1609793528050.0,msg
108,94,1609792981168.0,msg
94,108,1609791999411.0,msg
108,94,1609790894828.0,msg
108,94,1609790844388.0,msg
108,94,1609790819922.0,msg
108,94,1609790795287.0,msg
94,108,1609788000084.0,msg
108,94,1609777396633.0,msg
94,108,1609775041146.0,msg
108,94,1609772130857.0,msg
108,94,1609772113252.0,msg
94,108,1609770223342.0,msg
94,108,1609770203907.0,msg
94,108,1609770195835.0,msg
108,94,1609770192642.0,msg
108,94,1609770159012.0,msg
94,108,1609768816566.0,msg
94,108,1609768807270.0,msg
94,108,1609768801388.0,msg
108,94,1609768661189.0,msg
94,108,1609766858385.0,msg
108,94,1609766502622.0,msg
94,108,1609765104940.0,msg
94,108,1609765084251.0,msg
108,94,1609764773631.0,msg
108,94,1609764745104.0,msg
94,108,1609764613929.0,msg
94,108,1609764593245.0,msg
108,94,1609764547227.0,msg
94,108,1609764509948.0,msg
94,108,1609764496155.0,msg
94,108,1609764479296.0,msg
94,108,1609764472856.0,msg
94,108,1609764462815.0,msg
108,94,1609764456411.0,msg
94,108,1609764453119.0,msg
108,94,1609764434071.0,msg
94,108,1609764432812.0,msg
94,108,1609764429966.0,msg
94,108,1609764426787.0,msg
94,108,1609764425032.0,msg
94,108,1609764421992.0,msg
108,94,1609764421220.0,msg
94,108,1609764418090.0,msg
94,108,1609764410543.0,msg
108,94,1609764338297.0,msg
94,108,1609606187879.0,msg
94,108,1609606186352.0,msg
94,108,1609606180971.0,msg
108,94,1609606180568.0,msg
108,94,1609606162900.0,msg
94,108,1609606159395.0,msg
94,108,1609606156690.0,msg
94,108,1609606155586.0,msg
94,108,1609606085931.0,msg
94,108,1609606079287.0,msg
108,94,1609606069905.0,msg
94,108,1609606041041.0,msg
108,94,1609606033198.0,msg
94,108,1609606030100.0,msg
108,94,1609606023864.0,msg
94,108,1609605993226.0,msg
94,108,1609605987921.0,msg
94,108,1609605982422.0,msg
94,108,1609605973812.0,msg
108,94,1609605948778.0,msg
94,108,1609605929837.0,msg
94,108,1609605924577.0,msg
94,108,1609605922502.0,msg
108,94,1609605855809.0,msg
94,108,1609605781430.0,msg
94,108,1609605764449.0,msg
108,94,1609604105715.0,msg
94,108,1609602016005.0,msg
94,108,1609502526759.0,msg
108,94,1609474361398.0,msg
94,108,1609469338944.0,msg
94,108,1609469331422.0,msg
108,94,1609465647659.0,msg
94,108,1609463721220.0,msg
108,94,1609462817850.0,msg
94,108,1609461685067.0,msg
108,94,1609460905443.0,msg
94,108,1609459480033.0,msg
94,108,1609459477920.0,msg
94,108,1580529365023.0,msg
94,108,1616070235511.0,reaction
108,94,1615296352340.0,reaction
108,94,1615063725421.0,reaction
94,108,1614698090162.0,reaction
94,108,1613939505925.0,reaction
94,108,1613484437171.0,reaction
94,108,1613085471509.0,reaction
94,108,1612872000150.0,reaction
94,108,1612871972891.0,reaction
94,108,1612714358456.0,reaction
94,108,1612460230625.0,reaction
94,108,1611678402367.0,reaction
94,108,1611446336186.0,reaction
94,108,1610914815101.0,reaction
94,108,1610914806389.0,reaction
108,93,1616191063582.0,msg
108,93,1616180971491.0,msg
108,93,1616180929937.0,msg
94,93,1616087351315.0,msg
94,93,1616070170949.0,msg
94,93,1616070165973.0,msg
94,93,1616070154565.0,msg
108,93,1616070102985.0,msg
94,93,1616069905855.0,msg
94,93,1616069903963.0,msg
94,93,1616069895538.0,msg
108,93,1616069886300.0,msg
108,93,1616069871734.0,msg
94,93,1616069836706.0,msg
94,93,1616069821078.0,msg
108,93,1616069811288.0,msg
94,93,1616069795959.0,msg
94,93,1616069795227.0,msg
94,93,1616069791113.0,msg
108,93,1616067356511.0,msg
108,93,1616067331561.0,msg
108,93,1616067328330.0,msg
94,93,1616067301355.0,msg
94,93,1616067299511.0,msg
108,93,1616066918394.0,msg
94,93,1616064774673.0,msg
94,93,1615909441424.0,msg
108,93,1615909387636.0,msg
94,93,1615907797484.0,msg
94,93,1615907776023.0,msg
94,93,1615907773310.0,msg
108,93,1615902185321.0,msg
108,93,1615900935683.0,msg
108,93,1615899330753.0,msg
108,93,1615899296275.0,msg
94,93,1615898998236.0,msg
94,93,1615898772978.0,msg
