pair_key,friendship,friendship_strength,lost_con,lockdown
22 24,0.2,88.03999999999999,TRUE,FALSE
22 24,0.36,58.8,TRUE,FALSE
22 24,75.16,76.31,FALSE,FALSE
22 24,200.72,69.11,FALSE,FALSE
22 24,16,73.06,TRUE,FALSE
22 24,50,85.47,FALSE,FALSE
22 24,40.599999999999994,76.83,FALSE,FALSE
22 24,25,32.900000000000006,FALSE,FALSE
22 24,23.98,34.895,FALSE,FALSE
22 24,24.5,28.520000000000003,FALSE,FALSE
22 24,144.2,54.42,FALSE,TRUE
22 24,228.2,105.22,FALSE,TRUE
22 24,317.2,178.52499999999998,FALSE,TRUE
22 24,201.74,222.83499999999998,FALSE,TRUE
22 24,15,190.535,TRUE,TRUE
22 24,214.98000000000002,187.23,FALSE,TRUE
22 24,359.62,197.835,FALSE,TRUE
22 24,254.56,211.04,FALSE,TRUE
22 24,211.72,260.22,FALSE,TRUE
22 24,40,216.475,TRUE,TRUE
22 24,441.24,236.88,FALSE,TRUE
22 24,136,207.24,FALSE,TRUE
22 24,319.3,234.135,FALSE,TRUE
22 24,59.5,239.01,TRUE,FALSE
22 24,75.74000000000001,147.635,FALSE,FALSE
22 24,22.5,119.26,TRUE,FALSE
22 24,22,44.935,TRUE,FALSE
22 24,10,32.56,TRUE,FALSE
22 24,34.5,22.25,FALSE,FALSE
22 24,3,17.375,TRUE,FALSE
22 24,131.74,44.81,FALSE,TRUE
22 24,44,53.31,FALSE,TRUE
22 24,83,65.435,FALSE,TRUE
22 24,51.5,77.56,FALSE,TRUE
22 24,24.5,50.75,TRUE,TRUE
22 24,9,42,TRUE,TRUE
22 24,5.5,22.625,TRUE,TRUE
22 24,18,14.25,FALSE,TRUE
22 24,36,17.125,FALSE,TRUE
22 24,33,23.125,FALSE,TRUE
22 24,25,28,FALSE,TRUE
22 24,11.5,26.375,TRUE,TRUE
22 24,4.5,18.5,TRUE,TRUE
22 24,21,15.5,FALSE,TRUE
22 24,9,11.5,FALSE,TRUE
22 24,17,12.875,FALSE,TRUE
22 25,0.72,NA,NA,FALSE
22 25,0.36,NA,NA,FALSE
22 25,0.24,NA,NA,FALSE
22 25,0.48,0.44999999999999996,FALSE,FALSE
22 25,0.36,0.36,FALSE,FALSE
22 25,0.48,0.38999999999999996,FALSE,FALSE
22 25,0.24,0.38999999999999996,FALSE,FALSE
22 25,0.36,0.36,FALSE,FALSE
22 25,1.3599999999999999,0.6099999999999999,FALSE,FALSE
22 25,0.12,0.5199999999999999,TRUE,FALSE
22 25,0.96,0.7,FALSE,FALSE
22 25,0.12,0.6399999999999999,TRUE,FALSE
22 25,0.6,0.44999999999999996,FALSE,FALSE
22 25,0.48,0.5399999999999999,FALSE,FALSE
22 25,1.4,0.6499999999999999,FALSE,FALSE
22 25,0.36,0.71,FALSE,FALSE
22 25,10.48,3.18,FALSE,TRUE
22 25,2.24,3.62,FALSE,TRUE
22 25,0.72,3.45,TRUE,TRUE
22 25,0.24,3.4200000000000004,TRUE,TRUE
22 25,0.12,0.8299999999999998,TRUE,TRUE
22 25,0.36,0.3599999999999998,FALSE,TRUE
22 25,0.12,0.20999999999999983,FALSE,TRUE
22 25,0.12,0.17999999999999983,FALSE,TRUE
22 25,0.12,0.17999999999999983,FALSE,TRUE
22 26,0.72,NA,NA,FALSE
22 26,0.24,NA,NA,FALSE
22 26,0.24,NA,NA,FALSE
22 26,1.8399999999999999,0.76,FALSE,FALSE
22 26,0.36,0.67,FALSE,FALSE
22 26,0.6,0.76,FALSE,FALSE
22 26,0.12,0.73,TRUE,FALSE
22 26,0.36,0.36,FALSE,FALSE
22 26,0.36,0.36,FALSE,FALSE
22 26,0.6,0.36,FALSE,FALSE
22 26,0.24,0.39,FALSE,FALSE
22 26,1.12,0.5800000000000001,FALSE,FALSE
22 26,1.56,0.8800000000000001,FALSE,FALSE
22 26,0.24,0.79,TRUE,FALSE
22 26,0.6,0.8800000000000001,FALSE,FALSE
22 26,0.96,0.8400000000000001,FALSE,FALSE
22 26,0.36,0.54,FALSE,FALSE
22 26,1.6,0.88,FALSE,TRUE
22 26,1.96,1.22,FALSE,TRUE
22 26,1.96,1.47,FALSE,TRUE
22 26,1.6,1.78,FALSE,TRUE
22 26,0.36,1.47,TRUE,TRUE
22 26,0.12,1.01,TRUE,TRUE
22 26,0.12,0.55,TRUE,TRUE
22 27,1.44,NA,NA,FALSE
22 27,0.36,NA,NA,FALSE
22 27,0.36,NA,NA,FALSE
22 27,0.12,0.57,TRUE,FALSE
22 27,0.6,0.36,FALSE,FALSE
22 27,0.24,0.32999999999999996,FALSE,FALSE
22 27,0.6,0.38999999999999996,FALSE,FALSE
22 27,0.96,0.6,FALSE,FALSE
22 27,0.36,0.5399999999999999,FALSE,FALSE
22 27,0.36,0.57,FALSE,FALSE
22 27,0.96,0.6599999999999999,FALSE,FALSE
22 27,0.6,0.57,FALSE,FALSE
22 27,1.3599999999999999,0.82,FALSE,FALSE
22 27,0.36,0.82,TRUE,FALSE
22 27,0.48,0.7,FALSE,FALSE
22 27,2.04,1.0599999999999998,FALSE,FALSE
22 27,0.48,0.84,FALSE,FALSE
22 27,1.7999999999999998,1.2,FALSE,FALSE
22 27,0.72,1.26,FALSE,FALSE
22 27,0.24,0.8099999999999999,TRUE,FALSE
22 27,1.7200000000000002,1.1199999999999999,FALSE,FALSE
22 27,0.12,0.7000000000000001,TRUE,FALSE
22 27,2.92,1.25,FALSE,TRUE
22 27,1.68,1.61,FALSE,TRUE
22 27,1.08,1.45,FALSE,TRUE
22 27,0.6,1.57,TRUE,TRUE
22 27,2.32,1.42,FALSE,TRUE
22 27,0.72,1.18,FALSE,TRUE
22 27,1.3199999999999998,1.24,FALSE,TRUE
22 27,0.84,1.3,FALSE,TRUE
22 27,1.92,1.2,FALSE,TRUE
22 27,0.08,1.04,TRUE,TRUE
22 28,0.72,NA,NA,FALSE
22 28,0.12,NA,NA,FALSE
22 28,0.24,NA,NA,FALSE
22 28,0.48,0.39,FALSE,FALSE
22 28,0.36,0.30000000000000004,FALSE,FALSE
22 28,0.48,0.39,FALSE,FALSE
22 28,0.24,0.39,FALSE,FALSE
22 28,35.36,9.110000000000001,FALSE,FALSE
22 28,20,14.020000000000001,FALSE,FALSE
22 28,95.24000000000001,37.71,FALSE,FALSE
22 28,57.120000000000005,51.93,FALSE,FALSE
22 28,70.96000000000001,60.830000000000005,FALSE,FALSE
22 28,0.12,55.86000000000001,TRUE,FALSE
22 28,0.6,32.2,TRUE,FALSE
22 28,0.48,18.04,TRUE,FALSE
22 28,0.48,0.4199999999999985,FALSE,FALSE
22 28,0.48,0.5099999999999985,FALSE,TRUE
22 28,0.24,0.4199999999999985,FALSE,TRUE
22 28,1.8,0.7499999999999984,FALSE,TRUE
22 28,0.12,0.6599999999999985,TRUE,TRUE
22 28,0.36,0.6299999999999986,FALSE,TRUE
22 28,2.08,1.0899999999999985,FALSE,TRUE
22 28,0.12,0.6699999999999985,TRUE,TRUE
23 24,0.48,NA,NA,FALSE
23 24,1.48,NA,NA,FALSE
23 24,0.84,NA,NA,FALSE
23 24,2.3200000000000003,1.28,FALSE,FALSE
23 24,0.36,1.25,TRUE,FALSE
23 24,0.36,0.97,TRUE,FALSE
23 24,0.12,0.79,TRUE,FALSE
23 24,0.12,0.23999999999999996,FALSE,FALSE
23 24,0.12,0.17999999999999997,FALSE,FALSE
23 24,1,0.33999999999999997,FALSE,FALSE
23 24,0.12,0.33999999999999997,TRUE,FALSE
23 24,0.12,0.33999999999999997,TRUE,FALSE
23 24,0.72,0.49,FALSE,FALSE
23 24,0.12,0.26999999999999996,TRUE,FALSE
23 24,1.32,0.5700000000000001,FALSE,FALSE
23 24,0.36,0.63,FALSE,FALSE
23 24,0.36,0.54,FALSE,FALSE
23 24,0.24,0.5700000000000001,TRUE,FALSE
23 24,0.24,0.3,FALSE,FALSE
23 24,0.24,0.27,FALSE,FALSE
23 24,0.12,0.21,FALSE,FALSE
23 24,0.72,0.32999999999999996,FALSE,TRUE
23 24,0.6,0.42,FALSE,TRUE
23 24,0.6,0.51,FALSE,TRUE
23 24,0.12,0.51,TRUE,TRUE
23 24,0.24,0.39,FALSE,TRUE
23 24,0.36,0.32999999999999996,FALSE,TRUE
23 24,0.12,0.21,FALSE,TRUE
23 24,0.16666666666666666,0.22166666666666665,FALSE,FALSE
23 24,1.1666666666666667,0.45333333333333337,FALSE,FALSE
23 24,0.08,0.38333333333333336,TRUE,FALSE
23 24,0.08,0.37333333333333335,TRUE,TRUE
23 24,0.08,0.3516666666666667,TRUE,TRUE
23 24,1,0.31,FALSE,TRUE
23 24,3.5,1.165,FALSE,TRUE
23 24,0.16,1.185,TRUE,TRUE
23 24,41.82,11.620000000000001,FALSE,TRUE
23 24,0.24,11.43,TRUE,TRUE
23 24,0.5,10.68,TRUE,TRUE
23 25,0.48,NA,NA,FALSE
23 25,0.48,NA,NA,FALSE
23 25,0.84,NA,NA,FALSE
23 25,1.32,0.78,FALSE,FALSE
23 25,0.36,0.75,TRUE,FALSE
23 25,0.36,0.72,FALSE,FALSE
23 25,0.12,0.54,TRUE,FALSE
23 25,0.12,0.24,FALSE,FALSE
23 25,0.12,0.18,FALSE,FALSE
23 25,15.62,3.995,FALSE,FALSE
23 25,2.62,4.62,FALSE,FALSE
23 25,1.72,5.02,TRUE,FALSE
23 25,15,8.74,FALSE,FALSE
23 25,2.12,5.365,TRUE,FALSE
23 25,1.32,5.04,TRUE,FALSE
23 25,0.36,4.7,TRUE,FALSE
23 25,43.36,11.79,FALSE,FALSE
23 25,54.739999999999995,24.945,FALSE,FALSE
23 25,0.24,24.675,TRUE,FALSE
23 25,27,31.335,FALSE,FALSE
23 25,0.24,20.555,TRUE,FALSE
23 25,0.12,6.9,TRUE,FALSE
23 25,9.5,9.215,FALSE,FALSE
23 25,14.72,6.145000000000001,FALSE,TRUE
23 25,57.6,20.485,FALSE,TRUE
23 25,0.6,20.605,TRUE,TRUE
23 25,0.12,18.26,TRUE,TRUE
23 25,0.12,14.61,TRUE,TRUE
23 25,36.239999999999995,9.269999999999998,FALSE,TRUE
23 25,171,51.87,FALSE,TRUE
23 25,49.5,64.215,FALSE,TRUE
23 25,39.5,74.06,FALSE,TRUE
23 25,0.24,65.06,TRUE,TRUE
23 25,21.5,27.685000000000002,FALSE,TRUE
23 25,17,19.560000000000002,FALSE,TRUE
23 25,151.12,47.465,FALSE,TRUE
23 25,9,49.655,TRUE,FALSE
23 25,36.5,53.405,FALSE,FALSE
23 25,8.666666666666666,51.32166666666667,TRUE,FALSE
23 25,1.3333333333333333,13.875000000000005,TRUE,FALSE
23 25,7.413333333333333,13.478333333333339,FALSE,FALSE
23 25,49.5,16.72833333333334,FALSE,TRUE
23 25,4.746666666666666,15.748333333333338,TRUE,TRUE
23 25,29,22.665000000000006,FALSE,TRUE
23 25,1.9999999999999998,21.31166666666667,TRUE,TRUE
23 25,2.08,9.456666666666672,TRUE,TRUE
23 25,2,8.770000000000005,TRUE,TRUE
23 25,3.6666666666666665,2.4366666666666723,FALSE,TRUE
23 25,13.08,5.206666666666672,FALSE,TRUE
23 25,2.333333333333333,5.270000000000006,TRUE,TRUE
23 25,1.6666666666666665,5.186666666666672,TRUE,TRUE
23 25,1.6666666666666665,4.686666666666672,TRUE,TRUE
23 25,6.08,2.936666666666672,FALSE,TRUE
23 25,8.653333333333332,4.516666666666672,FALSE,TRUE
23 25,41.739999999999995,14.535000000000004,FALSE,TRUE
23 25,84.5,35.24333333333334,FALSE,TRUE
23 26,0.48,NA,NA,FALSE
23 26,0.48,NA,NA,FALSE
23 26,0.84,NA,NA,FALSE
23 26,1.32,0.78,FALSE,FALSE
23 26,0.36,0.75,TRUE,FALSE
23 26,0.36,0.72,FALSE,FALSE
23 26,0.12,0.54,TRUE,FALSE
23 26,0.12,0.24,FALSE,FALSE
23 26,4.12,1.1800000000000002,FALSE,FALSE
23 26,0.12,1.12,TRUE,FALSE
23 26,0.12,1.12,TRUE,FALSE
23 26,0.72,1.27,FALSE,FALSE
23 26,0.12,0.27,TRUE,FALSE
23 26,1.44,0.6,FALSE,FALSE
23 26,0.36,0.66,FALSE,FALSE
23 26,0.36,0.5700000000000001,FALSE,FALSE
23 26,0.24,0.6,TRUE,FALSE
23 26,0.24,0.30000000000000004,FALSE,FALSE
23 26,0.24,0.27,FALSE,FALSE
23 26,0.12,0.21000000000000002,FALSE,FALSE
23 26,0.72,0.33,FALSE,TRUE
23 26,0.6,0.42000000000000004,FALSE,TRUE
23 26,0.6,0.51,FALSE,TRUE
23 26,0.12,0.51,TRUE,TRUE
23 26,0.24,0.39,FALSE,TRUE
23 26,0.24,0.30000000000000004,FALSE,TRUE
23 26,0.12,0.18000000000000002,FALSE,TRUE
23 26,0.12,0.18000000000000002,FALSE,FALSE
23 26,0.16,0.16000000000000003,FALSE,FALSE
23 26,0.16,0.14,FALSE,TRUE
23 26,0.32,0.19000000000000003,FALSE,TRUE
23 26,0.08,0.18000000000000002,TRUE,TRUE
23 26,0.24,0.20000000000000004,FALSE,TRUE
23 26,0.16,0.20000000000000004,FALSE,TRUE
23 26,0.4,0.22000000000000003,FALSE,TRUE
23 26,0.32,0.28,FALSE,TRUE
23 26,0.88,0.44000000000000006,FALSE,TRUE
23 27,0.48,NA,NA,FALSE
23 27,0.48,NA,NA,FALSE
23 27,0.84,NA,NA,FALSE
23 27,2.3200000000000003,1.03,FALSE,FALSE
23 27,0.36,1,TRUE,FALSE
23 27,0.36,0.97,TRUE,FALSE
23 27,0.12,0.79,TRUE,FALSE
23 27,0.12,0.24,FALSE,FALSE
23 27,0.12,0.18,FALSE,FALSE
23 27,0.12,0.12,FALSE,FALSE
23 27,0.12,0.12,FALSE,FALSE
23 27,0.72,0.27,FALSE,FALSE
23 27,0.12,0.27,TRUE,FALSE
23 27,1.32,0.5700000000000001,FALSE,FALSE
23 27,0.36,0.63,FALSE,FALSE
23 27,0.36,0.54,FALSE,FALSE
23 27,0.24,0.5700000000000001,TRUE,FALSE
23 27,0.24,0.30000000000000004,FALSE,FALSE
23 27,0.24,0.27,FALSE,FALSE
23 27,0.12,0.21000000000000002,FALSE,FALSE
23 27,0.72,0.33,FALSE,TRUE
23 27,0.6,0.42000000000000004,FALSE,TRUE
23 27,0.6,0.51,FALSE,TRUE
23 27,0.12,0.51,TRUE,TRUE
23 27,0.24,0.39,FALSE,TRUE
23 27,0.36,0.33,FALSE,TRUE
23 27,0.12,0.21000000000000002,FALSE,TRUE
23 27,0.08,0.2,TRUE,FALSE
23 27,0.08,0.16000000000000003,TRUE,TRUE
23 27,0.24,0.13000000000000003,FALSE,TRUE
23 27,0.08,0.12000000000000002,FALSE,TRUE
23 27,0.08,0.12000000000000002,FALSE,TRUE
23 27,0.32,0.18000000000000002,FALSE,TRUE
23 27,0.32,0.20000000000000004,FALSE,TRUE
23 28,0.48,NA,NA,FALSE
23 28,0.48,NA,NA,FALSE
23 28,0.84,NA,NA,FALSE
23 28,1.32,0.78,FALSE,FALSE
23 28,0.36,0.75,TRUE,FALSE
23 28,0.36,0.72,FALSE,FALSE
23 28,0.12,0.54,TRUE,FALSE
23 28,0.12,0.24,FALSE,FALSE
23 28,0.12,0.18,FALSE,FALSE
23 28,0.12,0.12,FALSE,FALSE
23 28,0.12,0.12,FALSE,FALSE
23 28,0.72,0.27,FALSE,FALSE
23 28,0.12,0.27,TRUE,FALSE
23 28,0.36,0.32999999999999996,FALSE,FALSE
23 28,0.36,0.39,FALSE,FALSE
23 28,0.24,0.27,FALSE,FALSE
23 28,0.24,0.3,FALSE,FALSE
23 28,0.24,0.27,FALSE,FALSE
23 28,0.12,0.21,FALSE,FALSE
23 28,0.72,0.32999999999999996,FALSE,TRUE
23 28,0.6,0.42,FALSE,TRUE
23 28,0.6,0.51,FALSE,TRUE
23 28,0.12,0.51,TRUE,TRUE
23 28,0.24,0.39,FALSE,TRUE
23 28,0.12,0.27,TRUE,TRUE
24 25,0.96,NA,NA,FALSE
24 25,0.6,NA,NA,FALSE
24 25,0.6,NA,NA,FALSE
24 25,3.48,1.41,FALSE,FALSE
24 25,1.08,1.44,FALSE,FALSE
24 25,0.12,1.3199999999999998,TRUE,FALSE
24 25,0.36,1.26,TRUE,FALSE
24 25,0.72,0.5700000000000001,FALSE,FALSE
24 25,0.36,0.39,FALSE,FALSE
24 25,0.12,0.39,TRUE,FALSE
24 25,0.72,0.48,FALSE,FALSE
24 25,12.719999999999999,3.4799999999999995,FALSE,FALSE
24 25,0.36,3.4799999999999995,TRUE,FALSE
24 25,2.2,3.9999999999999996,FALSE,FALSE
24 25,3,4.569999999999999,FALSE,FALSE
24 25,1.56,1.78,FALSE,FALSE
24 25,0.24,1.75,TRUE,FALSE
24 25,1.56,1.59,FALSE,FALSE
24 25,0.24,0.9,TRUE,FALSE
24 25,15.9,4.485,FALSE,FALSE
24 25,0.24,4.485,TRUE,FALSE
24 25,0.48,4.215,TRUE,FALSE
24 25,0.72,4.335,TRUE,TRUE
24 25,0.96,0.5999999999999996,FALSE,TRUE
24 25,0.48,0.6599999999999997,FALSE,TRUE
24 25,0.24,0.5999999999999996,TRUE,TRUE
24 25,0.12,0.4499999999999997,TRUE,TRUE
24 25,0.12,0.23999999999999969,FALSE,TRUE
24 25,0.12,0.1499999999999997,FALSE,TRUE
24 25,1.44,0.4499999999999997,FALSE,TRUE
24 25,16.84,4.629999999999999,FALSE,TRUE
24 25,0.12,4.629999999999999,TRUE,TRUE
24 25,0.24,4.659999999999999,TRUE,TRUE
24 25,3.333333333333333,5.133333333333333,FALSE,TRUE
24 25,23.68,6.843333333333333,FALSE,TRUE
24 25,14,10.313333333333333,FALSE,FALSE
24 25,1.5733333333333333,10.646666666666667,TRUE,FALSE
24 25,4.833333333333333,11.021666666666667,TRUE,FALSE
24 25,3,5.851666666666667,FALSE,FALSE
24 25,10.75,5.039166666666667,FALSE,FALSE
24 25,15,8.395833333333332,FALSE,FALSE
24 25,0.24,7.2475,TRUE,TRUE
24 25,12.5,9.622499999999999,FALSE,TRUE
24 25,10,9.434999999999999,FALSE,TRUE
24 25,18.25,10.247499999999999,FALSE,TRUE
24 25,18.75,14.875,FALSE,TRUE
24 25,3.75,12.6875,TRUE,TRUE
24 25,6.33,11.77,FALSE,TRUE
24 25,5.75,8.645,FALSE,TRUE
24 25,15.75,7.895,FALSE,TRUE
24 25,8,8.9575,FALSE,TRUE
24 25,32.33,15.4575,FALSE,TRUE
24 25,15.5,17.895,FALSE,TRUE
24 25,10.25,16.52,FALSE,TRUE
24 25,4.75,15.7075,TRUE,TRUE
24 25,2.75,8.3125,TRUE,TRUE
24 26,0.96,NA,NA,FALSE
24 26,0.48,NA,NA,FALSE
24 26,0.6,NA,NA,FALSE
24 26,0.48,0.63,FALSE,FALSE
24 26,1.44,0.75,FALSE,FALSE
24 26,0.12,0.66,TRUE,FALSE
24 26,0.36,0.6,FALSE,FALSE
24 26,0.84,0.69,FALSE,FALSE
24 26,1.48,0.7,FALSE,FALSE
24 26,0.12,0.7,TRUE,FALSE
24 26,0.84,0.8200000000000001,FALSE,FALSE
24 26,1.72,1.04,FALSE,FALSE
24 26,0.96,0.91,FALSE,FALSE
24 26,11.08,3.6500000000000004,FALSE,FALSE
24 26,2.16,3.9800000000000004,FALSE,FALSE
24 26,0.12,3.58,TRUE,FALSE
24 26,2.3600000000000003,3.93,FALSE,FALSE
24 26,1.56,1.5500000000000005,FALSE,FALSE
24 26,0.72,1.1900000000000004,FALSE,FALSE
24 26,0.24,1.2200000000000004,TRUE,FALSE
24 26,0.48,0.7500000000000003,FALSE,FALSE
24 26,0.84,0.5700000000000003,FALSE,TRUE
24 26,2.6799999999999997,1.0600000000000003,FALSE,TRUE
24 26,0.72,1.1800000000000002,FALSE,TRUE
24 26,0.6,1.2100000000000002,TRUE,TRUE
24 26,0.12,1.0300000000000002,TRUE,TRUE
24 26,0.12,0.39000000000000035,TRUE,TRUE
24 26,1.44,0.5700000000000003,FALSE,TRUE
24 26,0.72,0.6000000000000003,FALSE,TRUE
24 26,0.12,0.6000000000000003,TRUE,TRUE
24 26,1.24,0.8800000000000003,FALSE,TRUE
24 26,2.6799999999999997,1.1900000000000004,FALSE,TRUE
24 26,0.24,1.0700000000000003,TRUE,FALSE
24 26,0.12,1.0700000000000003,TRUE,FALSE
24 26,0.08,0.7800000000000004,TRUE,FALSE
24 26,4.573333333333333,1.2533333333333336,FALSE,TRUE
24 26,0.08,1.2133333333333338,TRUE,TRUE
24 26,1.6666666666666665,1.6000000000000003,FALSE,TRUE
24 26,0.24,1.6400000000000003,TRUE,TRUE
24 26,0.08,0.516666666666667,TRUE,TRUE
24 26,0.24,0.556666666666667,TRUE,TRUE
24 26,0.16,0.18000000000000038,FALSE,TRUE
24 26,0.08,0.14000000000000037,FALSE,TRUE
24 26,0.08,0.14000000000000037,FALSE,TRUE
24 26,0.88,0.3000000000000004,FALSE,TRUE
24 27,1.68,NA,NA,FALSE
24 27,0.6,NA,NA,FALSE
24 27,0.72,NA,NA,FALSE
24 27,0.6,0.8999999999999999,FALSE,FALSE
24 27,2.2,1.03,FALSE,FALSE
24 27,0.36,0.97,TRUE,FALSE
24 27,0.6,0.94,FALSE,FALSE
24 27,1.2,1.0899999999999999,FALSE,FALSE
24 27,0.72,0.72,FALSE,FALSE
24 27,0.48,0.7499999999999999,FALSE,FALSE
24 27,1.44,0.96,FALSE,FALSE
24 27,0.96,0.8999999999999999,FALSE,FALSE
24 27,0.72,0.8999999999999999,FALSE,FALSE
24 27,1.2000000000000002,1.08,FALSE,FALSE
24 27,0.36,0.8099999999999999,TRUE,FALSE
24 27,2.64,1.23,FALSE,FALSE
24 27,0.6,1.2,FALSE,FALSE
24 27,4.76,2.09,FALSE,FALSE
24 27,0.48,2.12,TRUE,FALSE
24 27,0.24,1.5199999999999998,TRUE,FALSE
24 27,1.6,1.7699999999999998,FALSE,FALSE
24 27,0.48,0.7,FALSE,FALSE
24 27,0.12,0.61,TRUE,FALSE
24 27,3.16,1.3399999999999999,FALSE,TRUE
24 27,2.4,1.5399999999999998,FALSE,TRUE
24 27,3.84,2.38,FALSE,TRUE
24 27,2.6,3,FALSE,TRUE
24 27,1.08,2.48,TRUE,TRUE
24 27,50.84,14.590000000000002,FALSE,TRUE
24 27,27.64,20.540000000000003,FALSE,TRUE
24 27,0.72,20.07,TRUE,TRUE
24 27,0.24,19.86,TRUE,TRUE
24 27,3.08,7.92,TRUE,TRUE
24 27,6.48,2.63,FALSE,TRUE
24 27,0.24,2.51,TRUE,FALSE
24 27,0.32,2.53,TRUE,TRUE
24 27,0.16,1.7999999999999998,TRUE,TRUE
24 27,0.08,0.1999999999999998,TRUE,TRUE
24 27,0.08,0.1599999999999998,FALSE,TRUE
24 27,0.08,0.09999999999999981,FALSE,TRUE
24 28,0.96,NA,NA,FALSE
24 28,0.36,NA,NA,FALSE
24 28,0.6,NA,NA,FALSE
24 28,0.48,0.6,FALSE,FALSE
24 28,1.08,0.63,FALSE,FALSE
24 28,0.12,0.5700000000000001,TRUE,FALSE
24 28,0.36,0.51,FALSE,FALSE
24 28,0.72,0.5700000000000001,FALSE,FALSE
24 28,0.36,0.39,FALSE,FALSE
24 28,0.12,0.39,TRUE,FALSE
24 28,0.72,0.48,FALSE,FALSE
24 28,0.72,0.48,FALSE,FALSE
24 28,0.36,0.48,FALSE,FALSE
24 28,1.08,0.72,FALSE,FALSE
24 28,1.56,0.93,FALSE,FALSE
24 28,0.24,0.81,TRUE,FALSE
24 28,1.56,1.11,FALSE,FALSE
24 28,0.24,0.9,TRUE,FALSE
24 28,0.36,0.6,FALSE,FALSE
24 28,0.48,0.66,FALSE,FALSE
24 28,0.72,0.44999999999999996,FALSE,TRUE
24 28,0.96,0.63,FALSE,TRUE
24 28,1.56,0.93,FALSE,TRUE
24 28,0.12,0.8400000000000001,TRUE,TRUE
24 28,0.12,0.6900000000000001,TRUE,TRUE
24 28,0.12,0.48000000000000004,TRUE,TRUE
24 28,3.4,0.94,FALSE,TRUE
24 28,0.72,1.09,FALSE,TRUE
24 28,0.24,1.12,TRUE,TRUE
24 28,1.68,1.51,FALSE,TRUE
24 28,0.24,0.72,TRUE,FALSE
24 28,0.24,0.6,TRUE,TRUE
25 26,0.36,NA,NA,FALSE
25 26,0.36,NA,NA,FALSE
25 26,0.12,NA,NA,FALSE
25 26,0.12,0.24,FALSE,FALSE
25 26,0.12,0.18,FALSE,FALSE
25 26,4,1.09,FALSE,FALSE
25 26,0.6,1.21,TRUE,FALSE
25 26,1.12,1.46,FALSE,FALSE
25 26,0.6,1.58,TRUE,FALSE
25 26,0.12,0.6100000000000001,TRUE,FALSE
25 26,0.12,0.49000000000000005,TRUE,FALSE
25 26,0.48,0.33,FALSE,FALSE
25 26,0.12,0.21000000000000002,FALSE,TRUE
25 26,0.72,0.36,FALSE,TRUE
25 26,0.24,0.39,FALSE,TRUE
25 26,0.6,0.42000000000000004,FALSE,TRUE
25 26,0.12,0.42000000000000004,TRUE,TRUE
25 26,0.12,0.27,TRUE,TRUE
25 26,0.12,0.24000000000000002,TRUE,FALSE
25 26,0.08,0.11000000000000001,FALSE,FALSE
25 26,12,3.08,FALSE,TRUE
25 26,0.08,3.0700000000000003,TRUE,TRUE
25 26,15.25,6.8525,FALSE,TRUE
25 26,0.24,6.8925,TRUE,TRUE
25 26,0.08,3.9125000000000005,TRUE,TRUE
25 26,0.08,3.9125000000000005,TRUE,TRUE
25 26,0.24,0.16000000000000048,FALSE,TRUE
25 26,0.08,0.12000000000000048,FALSE,TRUE
25 26,0.08,0.12000000000000048,FALSE,TRUE
25 26,0.08,0.12000000000000048,FALSE,TRUE
25 26,0.88,0.28000000000000047,FALSE,TRUE
25 27,0.72,NA,NA,FALSE
25 27,4.48,NA,NA,FALSE
25 27,0.12,NA,NA,FALSE
25 27,0.12,1.36,TRUE,FALSE
25 27,0.12,1.2100000000000002,TRUE,FALSE
25 27,0.24,0.15000000000000005,FALSE,FALSE
25 27,5.24,1.4300000000000002,FALSE,FALSE
25 27,0.48,1.52,TRUE,FALSE
25 27,0.36,1.58,TRUE,FALSE
25 27,0.36,1.61,TRUE,FALSE
25 27,0.72,0.48,FALSE,FALSE
25 27,0.24,0.41999999999999993,FALSE,FALSE
25 27,0.36,0.41999999999999993,FALSE,FALSE
25 27,0.24,0.38999999999999996,FALSE,FALSE
25 27,0.36,0.29999999999999993,FALSE,FALSE
25 27,1.08,0.51,FALSE,FALSE
25 27,0.36,0.51,FALSE,FALSE
25 27,1.2,0.75,FALSE,FALSE
25 27,0.24,0.72,TRUE,FALSE
25 27,0.24,0.51,TRUE,FALSE
25 27,4,1.42,FALSE,FALSE
25 27,0.36,1.21,TRUE,FALSE
25 27,0.12,1.18,TRUE,FALSE
25 27,1.44,1.48,FALSE,TRUE
25 27,1.44,0.84,FALSE,TRUE
25 27,0.36,0.84,TRUE,TRUE
25 27,0.6,0.96,FALSE,TRUE
25 27,0.12,0.63,TRUE,TRUE
25 27,0.96,0.51,FALSE,TRUE
25 27,0.72,0.6,FALSE,TRUE
25 27,1.2,0.75,FALSE,TRUE
25 27,0.12,0.75,TRUE,TRUE
25 27,0.12,0.54,TRUE,TRUE
25 27,11.84,3.32,FALSE,TRUE
25 27,1.8,3.4699999999999998,FALSE,TRUE
25 27,0.08,3.46,TRUE,TRUE
25 27,0.16,3.4699999999999998,TRUE,TRUE
25 27,0.16,0.5499999999999999,TRUE,TRUE
25 27,0.08,0.11999999999999991,FALSE,TRUE
25 28,3,NA,NA,FALSE
25 28,8.74,NA,NA,FALSE
25 28,4.25,NA,NA,FALSE
25 28,10.25,6.5600000000000005,FALSE,FALSE
25 28,7,7.5600000000000005,FALSE,FALSE
