join_id,id,pagerank,week,num_msgs,vacation,lockdown,num_friends,new_cons,trans
293_2020-02-23,293,0.03682308949464254,2020-02-23T00:00:00Z,40,FALSE,FALSE,3,0,0.3369966847856173
296_2020-02-23,296,0.028758231755802523,2020-02-23T00:00:00Z,29,FALSE,FALSE,2,0,0.5020979020979018
305_2020-02-23,305,0.030031090815616272,2020-02-23T00:00:00Z,99,FALSE,FALSE,4,2,0.5859236457322577
309_2020-02-23,309,0.03706265355690764,2020-02-23T00:00:00Z,18,FALSE,FALSE,2,0,0.8500000000000001
38_2020-02-23,38,0.03130769588007013,2020-02-23T00:00:00Z,25.12,FALSE,FALSE,4,1,0.2614861902674278
4_2020-02-23,4,0.04699110940694876,2020-02-23T00:00:00Z,49,FALSE,FALSE,4,1,0.5124943310657599
5_2020-02-23,5,0.029531380612489187,2020-02-23T00:00:00Z,71,FALSE,FALSE,4,0,0.7273372781065084
55_2020-02-23,55,0.04108515358534254,2020-02-23T00:00:00Z,21,FALSE,FALSE,2,1,0.4237817796610167
63_2020-02-23,63,0.03848450171538119,2020-02-23T00:00:00Z,74,FALSE,FALSE,3,0,0.9247017151379561
83_2020-02-23,83,0.029586854569800695,2020-02-23T00:00:00Z,26,FALSE,FALSE,3,1,0.8808510638297873
123_2020-03-01,123,0.03145919327951638,2020-03-01T00:00:00Z,95,FALSE,FALSE,6,0,0.4089780949321586
14_2020-03-01,14,0.0310440881277427,2020-03-01T00:00:00Z,25,FALSE,FALSE,3,1,0.5158463385354141
155_2020-03-01,155,0.03427954008398348,2020-03-01T00:00:00Z,62,FALSE,FALSE,7,2,0.4229798770332713
158_2020-03-01,158,0.031097642987458665,2020-03-01T00:00:00Z,55,FALSE,FALSE,6,2,0.45848627760740956
164_2020-03-01,164,0.05353965046186035,2020-03-01T00:00:00Z,33,FALSE,FALSE,2,1,0.49987945998071354
165_2020-03-01,165,0.020670693808652635,2020-03-01T00:00:00Z,25,FALSE,FALSE,6,3,0.33838120104438646
177_2020-03-01,177,0.034741941499125545,2020-03-01T00:00:00Z,58,FALSE,FALSE,5,1,0.3205948110019239
187_2020-03-01,187,0.0563012000906197,2020-03-01T00:00:00Z,2,FALSE,FALSE,2,1,0.5102880658436214
190_2020-03-01,190,0.04783588672488347,2020-03-01T00:00:00Z,95,FALSE,FALSE,5,2,0.3813605890757226
194_2020-03-01,194,0.030598767240130005,2020-03-01T00:00:00Z,12,FALSE,FALSE,3,2,0.49361732644865164
22_2020-03-01,22,0.03266708116327665,2020-03-01T00:00:00Z,14,FALSE,FALSE,1,0,0.3560477001703577
235_2020-03-01,235,0.03206834898207799,2020-03-01T00:00:00Z,76,FALSE,FALSE,5,2,0.2000859373842439
244_2020-03-01,244,0.035936701230377184,2020-03-01T00:00:00Z,20,FALSE,FALSE,7,4,0.20479460819860945
259_2020-03-01,259,0.050386659210068054,2020-03-01T00:00:00Z,51,FALSE,FALSE,4,2,0.3050230437340656
260_2020-03-01,260,0.04334989035830776,2020-03-01T00:00:00Z,78,FALSE,FALSE,5,1,0.2504695364735933
270_2020-03-01,270,0.021720448777692566,2020-03-01T00:00:00Z,20,FALSE,FALSE,3,0,0.8302390836408365
29_2020-03-01,29,0.03667577987585421,2020-03-01T00:00:00Z,85,FALSE,FALSE,6,3,0.37201156325403034
292_2020-03-01,292,0.025964724705371176,2020-03-01T00:00:00Z,23,FALSE,FALSE,2,0,0.6135613927916922
293_2020-03-01,293,0.03682308949464254,2020-03-01T00:00:00Z,35,FALSE,FALSE,3,1,0.8408490254377273
296_2020-03-01,296,0.028758231755802523,2020-03-01T00:00:00Z,49,FALSE,FALSE,3,1,0.5139854004351794
305_2020-03-01,305,0.030031090815616272,2020-03-01T00:00:00Z,26,FALSE,FALSE,3,1,0.2066787003610108
309_2020-03-01,309,0.03706265355690764,2020-03-01T00:00:00Z,16,FALSE,FALSE,2,0,0.6897781914068559
38_2020-03-01,38,0.03130769588007013,2020-03-01T00:00:00Z,20,FALSE,FALSE,5,0,0.22602739726027396
4_2020-03-01,4,0.04699110940694876,2020-03-01T00:00:00Z,102,FALSE,FALSE,5,2,0.20953153675263253
5_2020-03-01,5,0.029531380612489187,2020-03-01T00:00:00Z,72,FALSE,FALSE,4,0,0.820312099297328
55_2020-03-01,55,0.04108515358534254,2020-03-01T00:00:00Z,11,FALSE,FALSE,2,1,0.21098562628336756
63_2020-03-01,63,0.03848450171538119,2020-03-01T00:00:00Z,77,FALSE,FALSE,3,0,0.9027062817069532
83_2020-03-01,83,0.029586854569800695,2020-03-01T00:00:00Z,32,FALSE,FALSE,2,1,0.7387346791636628
123_2020-03-08,123,0.03145919327951638,2020-03-08T00:00:00Z,167,FALSE,FALSE,4,0,0.33500719624280373
14_2020-03-08,14,0.0310440881277427,2020-03-08T00:00:00Z,18,FALSE,FALSE,2,0,0.8080261315912273
155_2020-03-08,155,0.03427954008398348,2020-03-08T00:00:00Z,35,FALSE,FALSE,4,1,0.1924073263280794
158_2020-03-08,158,0.031097642987458665,2020-03-08T00:00:00Z,38,FALSE,FALSE,3,0,0.7752960705614192
164_2020-03-08,164,0.05353965046186035,2020-03-08T00:00:00Z,45,FALSE,FALSE,2,0,0.25720078299776294
165_2020-03-08,165,0.020670693808652635,2020-03-08T00:00:00Z,6,FALSE,FALSE,3,0,0.7887596899224807
177_2020-03-08,177,0.034741941499125545,2020-03-08T00:00:00Z,54,FALSE,FALSE,3,2,0.33897005772005795
187_2020-03-08,187,0.0563012000906197,2020-03-08T00:00:00Z,86,FALSE,FALSE,2,1,0.28997149520601195
190_2020-03-08,190,0.04783588672488347,2020-03-08T00:00:00Z,32,FALSE,FALSE,4,0,0.23368574553408691
194_2020-03-08,194,0.030598767240130005,2020-03-08T00:00:00Z,6,FALSE,FALSE,2,1,0.3433179723502303
22_2020-03-08,22,0.03266708116327665,2020-03-08T00:00:00Z,29,FALSE,FALSE,1,0,0.5169402356902358
235_2020-03-08,235,0.03206834898207799,2020-03-08T00:00:00Z,86,FALSE,FALSE,3,2,0.2787966838162771
244_2020-03-08,244,0.035936701230377184,2020-03-08T00:00:00Z,93,FALSE,FALSE,3,1,0.14280755689988597
259_2020-03-08,259,0.050386659210068054,2020-03-08T00:00:00Z,21,FALSE,FALSE,3,2,0.24208768873403022
260_2020-03-08,260,0.04334989035830776,2020-03-08T00:00:00Z,39,FALSE,FALSE,4,2,0.31504739906645507
270_2020-03-08,270,0.021720448777692566,2020-03-08T00:00:00Z,39,FALSE,FALSE,5,2,0.36591941835807335
29_2020-03-08,29,0.03667577987585421,2020-03-08T00:00:00Z,11,FALSE,FALSE,3,1,0.3436991675437759
292_2020-03-08,292,0.025964724705371176,2020-03-08T00:00:00Z,6,FALSE,FALSE,3,0,0.4406831351021653
293_2020-03-08,293,0.03682308949464254,2020-03-08T00:00:00Z,14,FALSE,FALSE,3,0,0.21588648332358137
296_2020-03-08,296,0.028758231755802523,2020-03-08T00:00:00Z,15,FALSE,FALSE,2,1,0.3146282973621103
305_2020-03-08,305,0.030031090815616272,2020-03-08T00:00:00Z,91,FALSE,FALSE,2,0,0.31547093125993997
309_2020-03-08,309,0.03706265355690764,2020-03-08T00:00:00Z,16,FALSE,FALSE,2,0,0.693925960491523
38_2020-03-08,38,0.03130769588007013,2020-03-08T00:00:00Z,80,FALSE,FALSE,4,3,0
4_2020-03-08,4,0.04699110940694876,2020-03-08T00:00:00Z,50,FALSE,FALSE,3,0,0.4308001531393568
5_2020-03-08,5,0.029531380612489187,2020-03-08T00:00:00Z,25,FALSE,FALSE,4,1,0.5864219389361033
55_2020-03-08,55,0.04108515358534254,2020-03-08T00:00:00Z,9,FALSE,FALSE,2,0,0.29775280898876405
63_2020-03-08,63,0.03848450171538119,2020-03-08T00:00:00Z,23,FALSE,FALSE,3,0,0.2162878618406341
83_2020-03-08,83,0.029586854569800695,2020-03-08T00:00:00Z,1,FALSE,FALSE,1,0,0.5218253968253967
123_2020-03-15,123,0.03145919327951638,2020-03-15T00:00:00Z,156,FALSE,TRUE,6,1,0.8114106451692424
14_2020-03-15,14,0.0310440881277427,2020-03-15T00:00:00Z,119,FALSE,TRUE,6,9,0.9013654925982655
155_2020-03-15,155,0.03427954008398348,2020-03-15T00:00:00Z,45,FALSE,TRUE,6,2,0.945415670207572
158_2020-03-15,158,0.031097642987458665,2020-03-15T00:00:00Z,112,FALSE,TRUE,6,8,0.7298960603406718
164_2020-03-15,164,0.05353965046186035,2020-03-15T00:00:00Z,224,FALSE,TRUE,3,2,0.337873825889805
165_2020-03-15,165,0.020670693808652635,2020-03-15T00:00:00Z,15.24,FALSE,TRUE,5,1,0.5744646579495958
177_2020-03-15,177,0.034741941499125545,2020-03-15T00:00:00Z,32,FALSE,TRUE,6,3,0.7213382507903046
187_2020-03-15,187,0.0563012000906197,2020-03-15T00:00:00Z,83,FALSE,TRUE,25,4,0.6625307125307185
190_2020-03-15,190,0.04783588672488347,2020-03-15T00:00:00Z,72,FALSE,TRUE,6,3,0.5851016610615065
194_2020-03-15,194,0.030598767240130005,2020-03-15T00:00:00Z,22,FALSE,TRUE,5,3,0.8028482421005788
22_2020-03-15,22,0.03266708116327665,2020-03-15T00:00:00Z,9,FALSE,TRUE,3,1,1.0070048821906195
235_2020-03-15,235,0.03206834898207799,2020-03-15T00:00:00Z,112,FALSE,TRUE,4,2,0.8090783572408163
244_2020-03-15,244,0.035936701230377184,2020-03-15T00:00:00Z,164,FALSE,TRUE,5,3,0.8786447140023148
259_2020-03-15,259,0.050386659210068054,2020-03-15T00:00:00Z,32,FALSE,TRUE,4,3,1.0688592310136638
260_2020-03-15,260,0.04334989035830776,2020-03-15T00:00:00Z,112,FALSE,TRUE,5,2,0.7447763374872144
270_2020-03-15,270,0.021720448777692566,2020-03-15T00:00:00Z,44,FALSE,TRUE,5,1,0.7485704591053841
29_2020-03-15,29,0.03667577987585421,2020-03-15T00:00:00Z,31,FALSE,TRUE,6,4,0.916001547062338
292_2020-03-15,292,0.025964724705371176,2020-03-15T00:00:00Z,19,FALSE,TRUE,4,2,1.0373877154649176
293_2020-03-15,293,0.03682308949464254,2020-03-15T00:00:00Z,22,FALSE,TRUE,6,2,0.6418864525796452
296_2020-03-15,296,0.028758231755802523,2020-03-15T00:00:00Z,107,FALSE,TRUE,4,2,0.7743653184165225
305_2020-03-15,305,0.030031090815616272,2020-03-15T00:00:00Z,59,FALSE,TRUE,5,2,0.7298938754634945
309_2020-03-15,309,0.03706265355690764,2020-03-15T00:00:00Z,128,FALSE,TRUE,7,5,0.8665013958075193
38_2020-03-15,38,0.03130769588007013,2020-03-15T00:00:00Z,42.72,FALSE,TRUE,4,19,0.5728761191125025
4_2020-03-15,4,0.04699110940694876,2020-03-15T00:00:00Z,207,FALSE,TRUE,7,5,0.921402969790061
5_2020-03-15,5,0.029531380612489187,2020-03-15T00:00:00Z,107,FALSE,TRUE,9,5,0.7175557172397937
55_2020-03-15,55,0.04108515358534254,2020-03-15T00:00:00Z,31,FALSE,TRUE,4,3,0.46245717548534326
63_2020-03-15,63,0.03848450171538119,2020-03-15T00:00:00Z,119,FALSE,TRUE,25,18,0.7633883037643282
83_2020-03-15,83,0.029586854569800695,2020-03-15T00:00:00Z,39,FALSE,TRUE,5,3,0.7772216368106767
123_2020-03-22,123,0.03145919327951638,2020-03-22T00:00:00Z,99,FALSE,TRUE,7,1,1.0890314035504338
14_2020-03-22,14,0.0310440881277427,2020-03-22T00:00:00Z,202,FALSE,TRUE,9,4,0.9374640872268262
155_2020-03-22,155,0.03427954008398348,2020-03-22T00:00:00Z,35,FALSE,TRUE,6,2,0.9664558653489538
158_2020-03-22,158,0.031097642987458665,2020-03-22T00:00:00Z,143,FALSE,TRUE,12,7,0.7814129684943976
164_2020-03-22,164,0.05353965046186035,2020-03-22T00:00:00Z,206,FALSE,TRUE,13,4,0.7242518571634384
165_2020-03-22,165,0.020670693808652635,2020-03-22T00:00:00Z,12,FALSE,TRUE,4,0,0.8315217391304349
177_2020-03-22,177,0.034741941499125545,2020-03-22T00:00:00Z,66,FALSE,TRUE,4,0,0.9768199485513632
187_2020-03-22,187,0.0563012000906197,2020-03-22T00:00:00Z,89,FALSE,TRUE,13,1,0.4582982359763143
190_2020-03-22,190,0.04783588672488347,2020-03-22T00:00:00Z,115,FALSE,TRUE,13,3,0.7395193540816749
194_2020-03-22,194,0.030598767240130005,2020-03-22T00:00:00Z,32,FALSE,TRUE,4,1,0.4864070679354698
22_2020-03-22,22,0.03266708116327665,2020-03-22T00:00:00Z,61,FALSE,TRUE,3,2,0.7893732570086598
235_2020-03-22,235,0.03206834898207799,2020-03-22T00:00:00Z,153,FALSE,TRUE,3,0,1.3991468715035744
244_2020-03-22,244,0.035936701230377184,2020-03-22T00:00:00Z,74,FALSE,TRUE,5,1,0.7747126865671549
259_2020-03-22,259,0.050386659210068054,2020-03-22T00:00:00Z,50,FALSE,TRUE,5,2,1.3942474838219603
260_2020-03-22,260,0.04334989035830776,2020-03-22T00:00:00Z,262,FALSE,TRUE,25,20,0.557100367102961
270_2020-03-22,270,0.021720448777692566,2020-03-22T00:00:00Z,169,FALSE,TRUE,5,3,0.8555010866940316
29_2020-03-22,29,0.03667577987585421,2020-03-22T00:00:00Z,42,FALSE,TRUE,4,2,1.3074406848063875
292_2020-03-22,292,0.025964724705371176,2020-03-22T00:00:00Z,52,FALSE,TRUE,10,11,0.6761605172810289
293_2020-03-22,293,0.03682308949464254,2020-03-22T00:00:00Z,42,FALSE,TRUE,13,6,0.6382394615657047
296_2020-03-22,296,0.028758231755802523,2020-03-22T00:00:00Z,46,FALSE,TRUE,6,2,0.6628794742627919
305_2020-03-22,305,0.030031090815616272,2020-03-22T00:00:00Z,68,FALSE,TRUE,4,2,0.7278491553652144
309_2020-03-22,309,0.03706265355690764,2020-03-22T00:00:00Z,196,FALSE,TRUE,7,3,0.9148486376433304
38_2020-03-22,38,0.03130769588007013,2020-03-22T00:00:00Z,56.6,FALSE,TRUE,4,2,0.6884127916736619
4_2020-03-22,4,0.04699110940694876,2020-03-22T00:00:00Z,297,FALSE,TRUE,12,7,0.9709533348817263
5_2020-03-22,5,0.029531380612489187,2020-03-22T00:00:00Z,91,FALSE,TRUE,7,3,0.8014878236954294
55_2020-03-22,55,0.04108515358534254,2020-03-22T00:00:00Z,68,FALSE,TRUE,11,7,0.6716851020502544
63_2020-03-22,63,0.03848450171538119,2020-03-22T00:00:00Z,243,FALSE,TRUE,25,4,0.8775624799391762
83_2020-03-22,83,0.029586854569800695,2020-03-22T00:00:00Z,42,FALSE,TRUE,4,2,1.061200243917824
123_2020-03-29,123,0.03145919327951638,2020-03-29T00:00:00Z,83,FALSE,TRUE,5,0,1.0207765758547
14_2020-03-29,14,0.0310440881277427,2020-03-29T00:00:00Z,201,FALSE,TRUE,9,2,0.9887598227448898
155_2020-03-29,155,0.03427954008398348,2020-03-29T00:00:00Z,78,FALSE,TRUE,3,1,0.7843851588778024
158_2020-03-29,158,0.031097642987458665,2020-03-29T00:00:00Z,139,FALSE,TRUE,17,3,0.5917060466115328
164_2020-03-29,164,0.05353965046186035,2020-03-29T00:00:00Z,115,FALSE,TRUE,8,1,0.5052027168052322
165_2020-03-29,165,0.020670693808652635,2020-03-29T00:00:00Z,19,FALSE,TRUE,5,1,0.6182432432432433
177_2020-03-29,177,0.034741941499125545,2020-03-29T00:00:00Z,54,FALSE,TRUE,2,1,1.191187446687517
187_2020-03-29,187,0.0563012000906197,2020-03-29T00:00:00Z,14,FALSE,TRUE,4,1,0.74956942404133
190_2020-03-29,190,0.04783588672488347,2020-03-29T00:00:00Z,92,FALSE,TRUE,11,1,0.4969691061787656
194_2020-03-29,194,0.030598767240130005,2020-03-29T00:00:00Z,69,FALSE,TRUE,3,0,1.0796794847792692
22_2020-03-29,22,0.03266708116327665,2020-03-29T00:00:00Z,63,FALSE,TRUE,1,1,0.7263755768548095
235_2020-03-29,235,0.03206834898207799,2020-03-29T00:00:00Z,103,FALSE,TRUE,2,0,1.3877558967512218
244_2020-03-29,244,0.035936701230377184,2020-03-29T00:00:00Z,154,FALSE,TRUE,4,0,1.082152910197038
259_2020-03-29,259,0.050386659210068054,2020-03-29T00:00:00Z,87,FALSE,TRUE,6,2,0.6769542514223348
260_2020-03-29,260,0.04334989035830776,2020-03-29T00:00:00Z,155,FALSE,TRUE,12,1,0.4525584160226812
270_2020-03-29,270,0.021720448777692566,2020-03-29T00:00:00Z,60,FALSE,TRUE,4,3,1.0526281208935608
29_2020-03-29,29,0.03667577987585421,2020-03-29T00:00:00Z,60,FALSE,TRUE,4,1,1.067295907691386
292_2020-03-29,292,0.025964724705371176,2020-03-29T00:00:00Z,74,FALSE,TRUE,4,2,1.092511208771694
293_2020-03-29,293,0.03682308949464254,2020-03-29T00:00:00Z,34,FALSE,TRUE,10,5,0.606820444674405
296_2020-03-29,296,0.028758231755802523,2020-03-29T00:00:00Z,125,FALSE,TRUE,5,4,0.9938347868217041
309_2020-03-29,309,0.03706265355690764,2020-03-29T00:00:00Z,268,FALSE,TRUE,8,1,0.9659201606182204
38_2020-03-29,38,0.03130769588007013,2020-03-29T00:00:00Z,20.599999999999998,FALSE,TRUE,4,1,0.8329451345755815
4_2020-03-29,4,0.04699110940694876,2020-03-29T00:00:00Z,411,FALSE,TRUE,11,1,0.8976905241667594
5_2020-03-29,5,0.029531380612489187,2020-03-29T00:00:00Z,80,FALSE,TRUE,6,0,0.767161406065564
55_2020-03-29,55,0.04108515358534254,2020-03-29T00:00:00Z,66,FALSE,TRUE,7,3,0.9291343841837973
63_2020-03-29,63,0.03848450171538119,2020-03-29T00:00:00Z,127,FALSE,TRUE,9,0,0.6877326161946157
123_2020-04-05,123,0.03145919327951638,2020-04-05T00:00:00Z,181,FALSE,TRUE,9,4,0.7536093225718687
14_2020-04-05,14,0.0310440881277427,2020-04-05T00:00:00Z,287,FALSE,TRUE,14,2,0.8867966666299808
155_2020-04-05,155,0.03427954008398348,2020-04-05T00:00:00Z,74,FALSE,TRUE,6,4,0.922292463063333
158_2020-04-05,158,0.031097642987458665,2020-04-05T00:00:00Z,134,FALSE,TRUE,7,2,0.7711269153258804
164_2020-04-05,164,0.05353965046186035,2020-04-05T00:00:00Z,52,FALSE,TRUE,6,0,0.6059290459470922
165_2020-04-05,165,0.020670693808652635,2020-04-05T00:00:00Z,13,FALSE,TRUE,3,1,1.1882022471910112
177_2020-04-05,177,0.034741941499125545,2020-04-05T00:00:00Z,234,FALSE,TRUE,7,5,0.8145135549028266
187_2020-04-05,187,0.0563012000906197,2020-04-05T00:00:00Z,53,FALSE,TRUE,5,3,0.7174291765348864
190_2020-04-05,190,0.04783588672488347,2020-04-05T00:00:00Z,160,FALSE,TRUE,8,3,0.7929814326298672
194_2020-04-05,194,0.030598767240130005,2020-04-05T00:00:00Z,107,FALSE,TRUE,3,1,0.5384132456532243
22_2020-04-05,22,0.03266708116327665,2020-04-05T00:00:00Z,8,FALSE,TRUE,2,1,1.054325955734404
235_2020-04-05,235,0.03206834898207799,2020-04-05T00:00:00Z,61,FALSE,TRUE,4,1,1.3494796114962184
244_2020-04-05,244,0.035936701230377184,2020-04-05T00:00:00Z,87,FALSE,TRUE,4,2,1.4229066679092248
259_2020-04-05,259,0.050386659210068054,2020-04-05T00:00:00Z,148,FALSE,TRUE,6,4,0.941468987200705
260_2020-04-05,260,0.04334989035830776,2020-04-05T00:00:00Z,114,FALSE,TRUE,5,2,0.611806518545905
270_2020-04-05,270,0.021720448777692566,2020-04-05T00:00:00Z,45.99999999999999,FALSE,TRUE,5,1,0.9537295233695756
29_2020-04-05,29,0.03667577987585421,2020-04-05T00:00:00Z,82,FALSE,TRUE,6,1,1.1541460596256008
292_2020-04-05,292,0.025964724705371176,2020-04-05T00:00:00Z,59,FALSE,TRUE,5,3,0.6870439635467613
293_2020-04-05,293,0.03682308949464254,2020-04-05T00:00:00Z,82,FALSE,TRUE,26,13,0.8827586290990294
296_2020-04-05,296,0.028758231755802523,2020-04-05T00:00:00Z,111,FALSE,TRUE,7,1,0.9095512539414038
305_2020-04-05,305,0.030031090815616272,2020-04-05T00:00:00Z,36,FALSE,TRUE,3,1,1.1014149885634754
309_2020-04-05,309,0.03706265355690764,2020-04-05T00:00:00Z,172,FALSE,TRUE,5,0,0.9272869100969844
38_2020-04-05,38,0.03130769588007013,2020-04-05T00:00:00Z,36.12,FALSE,TRUE,2,2,1.3008275500225999
4_2020-04-05,4,0.04699110940694876,2020-04-05T00:00:00Z,286,FALSE,TRUE,7,0,0.9291727581028562
5_2020-04-05,5,0.029531380612489187,2020-04-05T00:00:00Z,104,FALSE,TRUE,6,1,0.823012524638118
55_2020-04-05,55,0.04108515358534254,2020-04-05T00:00:00Z,84,FALSE,TRUE,7,2,0.9726747934565546
63_2020-04-05,63,0.03848450171538119,2020-04-05T00:00:00Z,79,FALSE,TRUE,7,1,0.9295909520047634
83_2020-04-05,83,0.029586854569800695,2020-04-05T00:00:00Z,157,FALSE,TRUE,3,1,0.9890933463319547
123_2020-04-12,123,0.03145919327951638,2020-04-12T00:00:00Z,78,FALSE,TRUE,6,1,0.286529112946132
14_2020-04-12,14,0.0310440881277427,2020-04-12T00:00:00Z,115,FALSE,TRUE,3,1,0.361035558863947
155_2020-04-12,155,0.03427954008398348,2020-04-12T00:00:00Z,59,FALSE,TRUE,5,2,0.7671794421201323
158_2020-04-12,158,0.031097642987458665,2020-04-12T00:00:00Z,57,FALSE,TRUE,4,1,0.7249247001866312
164_2020-04-12,164,0.05353965046186035,2020-04-12T00:00:00Z,58,FALSE,TRUE,2,0,0.2710554248004049
165_2020-04-12,165,0.020670693808652635,2020-04-12T00:00:00Z,7,FALSE,TRUE,5,1,0.81515444015444
177_2020-04-12,177,0.034741941499125545,2020-04-12T00:00:00Z,158,FALSE,TRUE,5,3,0.5651101742104832
187_2020-04-12,187,0.0563012000906197,2020-04-12T00:00:00Z,22,FALSE,TRUE,2,0,0.5602867830423949
190_2020-04-12,190,0.04783588672488347,2020-04-12T00:00:00Z,126,FALSE,TRUE,7,3,0.3092414323761571
194_2020-04-12,194,0.030598767240130005,2020-04-12T00:00:00Z,8,FALSE,TRUE,2,1,0.7315838625326851
22_2020-04-12,22,0.03266708116327665,2020-04-12T00:00:00Z,25,FALSE,TRUE,2,1,0.6569111871278354
235_2020-04-12,235,0.03206834898207799,2020-04-12T00:00:00Z,69,FALSE,TRUE,4,1,0.6695599969982724
244_2020-04-12,244,0.035936701230377184,2020-04-12T00:00:00Z,54,FALSE,TRUE,2,0,1.0969597868217025
259_2020-04-12,259,0.050386659210068054,2020-04-12T00:00:00Z,35,FALSE,TRUE,3,1,1.077672327672327
260_2020-04-12,260,0.04334989035830776,2020-04-12T00:00:00Z,79,FALSE,TRUE,2,0,0.8478750241405927
270_2020-04-12,270,0.021720448777692566,2020-04-12T00:00:00Z,17,FALSE,TRUE,3,1,0.8661188732278791
29_2020-04-12,29,0.03667577987585421,2020-04-12T00:00:00Z,68,FALSE,TRUE,4,1,0.8728956590145145
292_2020-04-12,292,0.025964724705371176,2020-04-12T00:00:00Z,41,FALSE,TRUE,2,0,0.9339319857962276
293_2020-04-12,293,0.03682308949464254,2020-04-12T00:00:00Z,15,FALSE,TRUE,5,2,0.34833076527992013
296_2020-04-12,296,0.028758231755802523,2020-04-12T00:00:00Z,45,FALSE,TRUE,3,1,0.2647372182160724
305_2020-04-12,305,0.030031090815616272,2020-04-12T00:00:00Z,26,FALSE,TRUE,3,0,0.775050301810865
309_2020-04-12,309,0.03706265355690764,2020-04-12T00:00:00Z,120,FALSE,TRUE,3,1,0.8918398870793752
38_2020-04-12,38,0.03130769588007013,2020-04-12T00:00:00Z,0,FALSE,TRUE,4,4,0.8456366094681517
4_2020-04-12,4,0.04699110940694876,2020-04-12T00:00:00Z,202,FALSE,TRUE,7,4,0.6792245721040645
5_2020-04-12,5,0.029531380612489187,2020-04-12T00:00:00Z,106,FALSE,TRUE,6,1,0.43695748718155947
55_2020-04-12,55,0.04108515358534254,2020-04-12T00:00:00Z,24,FALSE,TRUE,3,3,0.9555459778961297
63_2020-04-12,63,0.03848450171538119,2020-04-12T00:00:00Z,40,FALSE,TRUE,3,2,0.8191112716762985
123_2020-04-19,123,0.03145919327951638,2020-04-19T00:00:00Z,133,FALSE,TRUE,4,1,0.787417456027568
14_2020-04-19,14,0.0310440881277427,2020-04-19T00:00:00Z,180,FALSE,TRUE,4,0,1.1121155069548312
155_2020-04-19,155,0.03427954008398348,2020-04-19T00:00:00Z,88,FALSE,TRUE,6,0,0.7515467230378488
158_2020-04-19,158,0.031097642987458665,2020-04-19T00:00:00Z,78,FALSE,TRUE,7,1,0.7114163650388641
164_2020-04-19,164,0.05353965046186035,2020-04-19T00:00:00Z,50,FALSE,TRUE,2,1,0.43099086099086126
165_2020-04-19,165,0.020670693808652635,2020-04-19T00:00:00Z,2,FALSE,TRUE,3,0,1.0461538461538462
177_2020-04-19,177,0.034741941499125545,2020-04-19T00:00:00Z,106,FALSE,TRUE,4,0,0.5926292796911514
187_2020-04-19,187,0.0563012000906197,2020-04-19T00:00:00Z,15,FALSE,TRUE,3,0,0.5928309645123837
190_2020-04-19,190,0.04783588672488347,2020-04-19T00:00:00Z,122,FALSE,TRUE,9,2,0.5312122627441452
194_2020-04-19,194,0.030598767240130005,2020-04-19T00:00:00Z,10,FALSE,TRUE,4,1,0.5358008274231679
22_2020-04-19,22,0.03266708116327665,2020-04-19T00:00:00Z,25,FALSE,TRUE,2,1,0.7365735379270426
235_2020-04-19,235,0.03206834898207799,2020-04-19T00:00:00Z,126,FALSE,TRUE,6,2,1.042706377638988
244_2020-04-19,244,0.035936701230377184,2020-04-19T00:00:00Z,96,FALSE,TRUE,4,1,0.959795012679626
259_2020-04-19,259,0.050386659210068054,2020-04-19T00:00:00Z,13,FALSE,TRUE,2,0,0.7243502051983582
260_2020-04-19,260,0.04334989035830776,2020-04-19T00:00:00Z,147,FALSE,TRUE,5,2,0.4765954279638451
270_2020-04-19,270,0.021720448777692566,2020-04-19T00:00:00Z,65,FALSE,TRUE,3,0,1.0435091348226846
29_2020-04-19,29,0.03667577987585421,2020-04-19T00:00:00Z,159,FALSE,TRUE,7,3,0.8270691796332803
292_2020-04-19,292,0.025964724705371176,2020-04-19T00:00:00Z,90,FALSE,TRUE,6,3,0.80033450758629
293_2020-04-19,293,0.03682308949464254,2020-04-19T00:00:00Z,34,FALSE,TRUE,11,3,0.4685592273079035
296_2020-04-19,296,0.028758231755802523,2020-04-19T00:00:00Z,16,FALSE,TRUE,4,0,0.6959484177794057
305_2020-04-19,305,0.030031090815616272,2020-04-19T00:00:00Z,39,FALSE,TRUE,2,0,0.5903799019607834
309_2020-04-19,309,0.03706265355690764,2020-04-19T00:00:00Z,158,FALSE,TRUE,4,0,0.7078293733946999
38_2020-04-19,38,0.03130769588007013,2020-04-19T00:00:00Z,41.24,FALSE,TRUE,7,2,0.37175005891132107
4_2020-04-19,4,0.04699110940694876,2020-04-19T00:00:00Z,322,FALSE,TRUE,8,2,0.563222067493477
5_2020-04-19,5,0.029531380612489187,2020-04-19T00:00:00Z,134,FALSE,TRUE,4,1,0.8128954378954357
55_2020-04-19,55,0.04108515358534254,2020-04-19T00:00:00Z,19,FALSE,TRUE,4,1,0.6038214150586472
63_2020-04-19,63,0.03848450171538119,2020-04-19T00:00:00Z,168,FALSE,TRUE,9,3,0.4655008891523419
83_2020-04-19,83,0.029586854569800695,2020-04-19T00:00:00Z,38,FALSE,TRUE,2,0,0.7209995886466459
123_2020-04-26,123,0.03145919327951638,2020-04-26T00:00:00Z,164,FALSE,TRUE,6,1,0.6355339232613509
